Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Intensity: F1: 126  Sample  DGN,Intensity: F1: 127N  Sample  DGD,Intensity: F1: 127C  Sample  CA4N,Intensity: F1: 128N  Sample  CA4D,Intensity: F1: 128C  Sample  CA3N,Intensity: F1: 129N  Sample  CA3D,Intensity: F1: 129C  Sample  CA2N,Intensity: F1: 130N  Sample  CA2D,Intensity: F1: 130C  Sample  CA1N,Intensity: F1: 131  Sample  CA1D,Found in Sample: [S1] F1: 126  Sample  DGN,Found in Sample: [S2] F1: 127N  Sample  DGD,Found in Sample: [S3] F1: 127C  Sample  CA4N,Found in Sample: [S4] F1: 128N  Sample  CA4D,Found in Sample: [S5] F1: 128C  Sample  CA3N,Found in Sample: [S6] F1: 129N  Sample  CA3D,Found in Sample: [S7] F1: 129C  Sample  CA2N,Found in Sample: [S8] F1: 130N  Sample  CA2D,Found in Sample: [S9] F1: 130C  Sample  CA1N,Found in Sample: [S10] F1: 131  Sample  CA1D,Modifications,normalized Intensity: F1: 126  Sample  DGN,normalized Intensity: F1: 127C  Sample  CA4N,normalized Intensity: F1: 128N  Sample  CA4D,normalized Intensity: F1: 129C  Sample  CA2N,normalized Intensity: F1: 127N  Sample  DGD,normalized Intensity: F1: 128C  Sample  CA3N,normalized Intensity: F1: 129N  Sample  CA3D,normalized Intensity: F1: 130C  Sample  CA1N
False,High,IsMasterProtein,XP_016864541.1,HAPLN1#1404#hyaluronan and proteoglycan link protein 1 isoform X1 [Homo sapiens],0.003,5.261,6,2,3,2,1,354,40.1,7.42,43.0,2.89,2.0,1.0,0,49.0,18.8,9.1,16.1,16.6,10.6,24.0,19.5,19.3,20.7,High,High,High,High,High,High,High,High,High,High,0.0,35.9625,19.95,19.2875,14.5375,24.525,12.987499999999999,18.225,11.5125
False,High,IsMasterProtein,XP_016865310.1,VDAC1#7416#voltage-dependent anion-selective channel protein 1 isoform X1 [Homo sapiens],0.0,14.99,13,4,7,4,1,283,30.8,8.54,108.0,10.49,4.0,3.0,0,88.1,60.2,32.7,68.8,85.3,48.9,102.7,70.3,101.8,120.1,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],70.425,71.98750000000001,78.65,68.0,81.86250000000001,71.98750000000001,81.1375,74.51249999999999
False,High,IsMasterProtein,XP_016870146.1,ANXA1#301#annexin A1 isoform X1 [Homo sapiens],0.008,2.183,3,1,2,1,1,357,40.1,7.78,0.0,2.38,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_016870503.1,SET#6418#protein SET isoform X1 [Homo sapiens],0.0,7.026,6,2,4,2,1,309,35.8,4.45,34.0,4.54,2.0,2.0,0,1.8,0.0,2.4,0.0,107.3,0.0,116.8,3.6,77.0,110.0,High,High,High,High,High,High,High,High,High,High,0.0,3.925,8.4875,0.0,81.86250000000001,0.0,95.8375,0.0,51.6125
False,High,IsMasterProtein,XP_016872850.1,HEPACAM#220296#hepatocyte cell adhesion molecule isoform X1 [Homo sapiens],0.008,3.365,3,1,2,1,1,468,51.7,9.2,25.0,2.67,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,Not Found,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_016873867.1,RAB1B#81876#ras-related protein Rab-1B isoform X1 [Homo sapiens],0.0,5.735,8,2,5,2,1,237,25.9,5.74,60.0,4.16,2.0,2.0,0,11.6,4.1,6.2,10.7,22.0,7.7,24.3,6.3,25.9,28.6,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],10.024999999999999,14.1875,12.7625,15.1125,10.024999999999999,18.625,14.5375,17.375
False,Low,IsMasterProtein,XP_016874003.1,BANF1#8815#barrier-to-autointegration factor isoform X1 [Homo sapiens],0.058,1.226,9,1,1,1,1,89,10.1,6.09,0.0,2.39,0.0,1.0,0,8.2,3.7,2.9,9.2,44.1,3.0,47.5,11.0,34.7,49.3,High,High,High,High,High,High,High,High,High,High,0.0,7.762499999999999,10.024999999999999,11.225,32.575,9.2375,36.6875,8.775,24.887500000000003
False,High,IsMasterProtein,XP_016874949.1,"ATP5MC2#517#ATP synthase F(0) complex subunit C2, mitochondrial isoform X1 [Homo sapiens]",0.007,2.997,4,1,2,1,1,198,20.5,8.59,17.0,2.13,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_016875215.1,PXN#5829#paxillin isoform X1 [Homo sapiens],0.008,2.121,1,1,2,1,1,1135,121.8,5.9,19.0,1.86,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,Not Found,Not Found,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_016882365.1,FXYD1#5348#phospholemman isoform X2 [Homo sapiens],0.003,4.59,11,1,2,1,1,110,12.5,9.48,37.0,2.9,1.0,1.0,0,48.7,30.5,12.9,30.9,18.2,19.6,31.9,34.1,24.3,48.9,High,High,High,High,High,High,High,High,High,High,0.0,35.175,28.599999999999998,37.050000000000004,21.7875,38.875,14.95,32.7375,16.8125
False,High,IsMasterProtein,XP_016882687.1,UBA52#7311#ubiquitin-60S ribosomal protein L40 isoform X1 [Homo sapiens],0.0,16.779,17,3,10,3,1,203,22.2,8.94,121.0,18.33,3.0,3.0,0,193.2,129.9,66.9,150.7,106.2,92.1,144.9,177.0,166.2,206.0,High,High,High,High,High,High,High,High,High,High,0.0,187.725,143.3625,181.9,102.0,170.27499999999998,92.2,141.8875,123.5375
False,High,IsMasterProtein,XP_016882820.1,ACTN4#81#alpha-actinin-4 isoform X3 [Homo sapiens],0.0,13.332,5,4,7,4,1,933,107.2,5.41,102.0,10.7,4.0,3.0,0,103.5,38.9,48.3,58.5,140.3,48.0,173.1,56.5,162.4,205.3,High,High,High,High,High,High,High,High,High,High,0.0,81.1375,106.25,70.425,121.6,53.6875,116.7875,80.325,120.38749999999999
False,High,IsMasterProtein,XP_016883528.1,YWHAB#7529#14-3-3 protein beta/alpha isoform X1 [Homo sapiens],0.0,24.522,25,6,16,2,1,246,28.1,4.83,77.0,24.17,6.0,6.0,0,48.9,24.7,15.0,28.4,42.6,22.7,53.4,26.7,53.2,52.7,High,High,High,High,High,High,High,High,High,High,0.0,35.5375,34.474999999999994,34.849999999999994,36.4375,33.1875,35.9625,37.3375,40.0625
False,High,IsMasterProtein,XP_016885171.1,SHROOM4#57477#protein Shroom4 isoform X1 [Homo sapiens],0.002,3.788,0,1,2,1,1,1531,168.9,6.62,25.0,2.35,1.0,1.0,0,0.0,0.0,0.0,2.7,41.2,0.0,51.6,2.7,38.4,52.7,Not Found,Not Found,Not Found,High,High,Not Found,High,High,High,High,0.0,0.0,0.0,3.925,34.849999999999994,0.0,34.474999999999994,0.0,27.2875
False,High,IsMasterProtein,XP_016885266.1,UBA1#7317#ubiquitin-like modifier-activating enzyme 1 isoform X1 [Homo sapiens],0.0,6.322,3,2,6,2,1,1109,123.1,5.85,58.0,10.27,2.0,2.0,0,14.9,9.1,4.1,11.2,10.7,8.1,11.7,6.3,10.6,18.0,High,High,High,High,High,High,High,High,High,High,0.0,12.987499999999999,12.987499999999999,14.0,5.0,14.5375,6.9875,15.4875,3.925
False,High,IsMasterProtein,XP_024305397.1,GNG2#54331#guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 isoform X1 [Homo sapiens],0.007,2.759,20,1,2,1,1,81,9.0,7.97,42.0,2.93,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_024305924.1,"COX4I1#1327#cytochrome c oxidase subunit 4 isoform 1, mitochondrial isoform X1 [Homo sapiens]",0.0,6.716,12,2,4,2,1,175,20.1,9.6,32.0,6.31,2.0,2.0,0,97.0,60.2,39.7,59.6,88.0,44.2,108.6,59.8,106.4,120.4,High,High,High,High,High,High,High,High,High,High,0.0,76.2875,86.975,71.98750000000001,71.98750000000001,81.86250000000001,73.28750000000001,74.1125,77.6875
False,High,IsMasterProtein,XP_024306434.1,FLOT2#2319#flotillin-2 isoform X1 [Homo sapiens],0.009,1.754,2,1,2,1,1,461,50.7,5.27,0.0,2.13,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_024306762.1,SLC25A11#8402#mitochondrial 2-oxoglutarate/malate carrier protein isoform X1 [Homo sapiens],0.0,5.694,7,2,3,2,1,342,37.4,9.99,58.0,2.42,2.0,1.0,0,22.9,6.5,3.7,9.9,12.5,6.3,13.6,10.4,18.3,12.3,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],18.625,11.675,12.0625,6.9875,11.225,7.949999999999999,12.55,10.3625
False,High,IsMasterProtein,XP_024307247.1,HNRNPL#3191#heterogeneous nuclear ribonucleoprotein L isoform X1 [Homo sapiens],0.007,2.714,2,1,2,1,1,626,68.0,8.43,34.0,2.45,1.0,1.0,0,13.7,2.2,2.3,8.1,43.3,4.0,60.4,9.7,36.3,36.5,High,High,High,High,High,High,High,High,High,High,0.0,11.225,7.762499999999999,9.2375,41.037499999999994,7.762499999999999,36.275,11.075,25.950000000000003
False,Medium,IsMasterProtein,XP_024307728.1,RPS21#6227#40S ribosomal protein S21 isoform X2 [Homo sapiens],0.042,1.343,2,1,2,1,1,328,34.8,11.22,0.0,2.01,1.0,1.0,0,49.7,26.2,15.7,28.3,70.9,16.5,93.4,36.6,58.4,87.8,High,High,High,High,High,High,High,High,High,High,0.0,36.824999999999996,35.9625,34.7375,60.25,35.175,57.9125,27.175,42.8875
False,High,IsMasterProtein,XP_024308018.1,"ACO2#50#aconitate hydratase, mitochondrial isoform X1 [Homo sapiens]",0.0,12.379,5,3,6,3,1,780,85.4,7.61,99.0,9.48,3.0,3.0,0,94.7,60.0,23.1,56.9,48.1,47.0,76.2,58.0,83.0,93.1,High,High,High,High,High,High,High,High,High,High,0.0,74.51249999999999,52.337500000000006,69.475,51.6125,80.325,40.3375,77.6875,59.8125
False,High,IsMasterProtein,XP_024308661.1,MAP2#4133#microtubule-associated protein 2 isoform X1 [Homo sapiens],0.0,5.805,2,3,6,3,1,1915,208.7,5.0,28.0,8.82,3.0,3.0,0,64.9,22.1,16.1,20.1,30.2,14.6,34.0,26.8,40.5,26.9,High,High,High,High,High,High,High,High,High,High,0.0,52.825,37.050000000000004,24.7125,23.1375,29.6875,25.950000000000003,24.887500000000003,29.4875
False,High,IsMasterProtein,XP_024309291.1,MAP4#4134#microtubule-associated protein 4 isoform X1 [Homo sapiens],0.007,2.661,0,1,2,1,1,2326,248.2,6.23,29.0,2.69,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_024309466.1,RPL29#6159#60S ribosomal protein L29 isoform X1 [Homo sapiens],0.008,3.476,9,1,2,1,1,168,18.6,11.74,28.0,3.64,1.0,1.0,0,26.3,10.5,6.4,13.6,22.8,7.9,26.8,11.3,26.2,31.6,High,High,High,High,High,High,High,High,High,High,0.0,20.375,14.8,16.325,16.8125,15.987499999999999,19.95,14.8,17.5625
False,High,IsMasterProtein,YP_003024029.1,COX2#4513#cytochrome c oxidase subunit II (mitochondrion) [Homo sapiens],0.007,2.73,4,1,2,1,1,227,25.5,4.82,35.0,3.44,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
