Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Intensity: F1: 126  Sample  DGN,Intensity: F1: 127N  Sample  DGD,Intensity: F1: 127C  Sample  CA4N,Intensity: F1: 128N  Sample  CA4D,Intensity: F1: 128C  Sample  CA3N,Intensity: F1: 129N  Sample  CA3D,Intensity: F1: 129C  Sample  CA2N,Intensity: F1: 130N  Sample  CA2D,Intensity: F1: 130C  Sample  CA1N,Intensity: F1: 131  Sample  CA1D,Found in Sample: [S1] F1: 126  Sample  DGN,Found in Sample: [S2] F1: 127N  Sample  DGD,Found in Sample: [S3] F1: 127C  Sample  CA4N,Found in Sample: [S4] F1: 128N  Sample  CA4D,Found in Sample: [S5] F1: 128C  Sample  CA3N,Found in Sample: [S6] F1: 129N  Sample  CA3D,Found in Sample: [S7] F1: 129C  Sample  CA2N,Found in Sample: [S8] F1: 130N  Sample  CA2D,Found in Sample: [S9] F1: 130C  Sample  CA1N,Found in Sample: [S10] F1: 131  Sample  CA1D,Modifications,normalized Intensity: F1: 129N  Sample  CA3D,normalized Intensity: F1: 130C  Sample  CA1N,normalized Intensity: F1: 126  Sample  DGN,normalized Intensity: F1: 127C  Sample  CA4N,normalized Intensity: F1: 127N  Sample  DGD,normalized Intensity: F1: 128C  Sample  CA3N,normalized Intensity: F1: 128N  Sample  CA4D,normalized Intensity: F1: 129C  Sample  CA2N
False,High,IsMasterProtein,XP_011527877.1,NCAM2#4685#neural cell adhesion molecule 2 isoform X1 [Homo sapiens],0.009,1.571,1,1,2,1,1,874,97.5,5.55,0.0,2.41,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_011532966.1,CANX#821#calnexin isoform X3 [Homo sapiens],0.0,6.708,2,1,4,1,1,646,73.4,4.65,87.0,6.2,1.0,1.0,0,19.1,14.4,9.9,17.5,35.4,12.5,31.1,8.0,36.3,42.0,High,High,High,High,High,High,High,High,High,High,0.0,9.161931818181818,11.780377358490565,6.159750000000001,9.9,8.580138568129332,13.431176470588234,9.751619870410368,9.574940334128879
False,High,IsMasterProtein,XP_011535013.1,HNRNPC#3183#heterogeneous nuclear ribonucleoproteins C1/C2 isoform X1 [Homo sapiens],0.007,2.695,5,1,2,1,1,306,33.7,5.08,0.0,2.49,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_011541100.1,HSPA8#3312#heat shock cognate 71 kDa protein isoform X1 [Homo sapiens],0.0,45.794,23,13,29,8,1,646,70.9,5.52,120.0,43.73,13.0,12.0,3,395.9,244.7,162.4,269.3,381.0,199.0,445.5,313.2,425.2,511.7,High,High,High,High,High,High,High,High,High,High,0.0,145.85795454545453,137.98943396226414,127.67775,162.4,145.8027713625866,144.55588235294118,150.0634989200864,137.15871121718376
False,High,IsMasterProtein,XP_011543255.1,"PGM2L1#283209#glucose 1,6-bisphosphate synthase isoform X1 [Homo sapiens]",0.007,2.959,2,1,2,1,1,643,72.8,7.33,27.0,2.99,1.0,1.0,0,60.6,23.3,12.9,26.6,32.1,21.2,48.1,29.4,48.1,53.0,High,High,High,High,High,High,High,High,High,High,0.0,15.538636363636362,15.609811320754716,19.5435,12.9,13.883140877598153,12.179117647058824,14.822462203023761,14.808830548926014
False,High,IsMasterProtein,XP_011543629.1,SERPINH1#871#serpin H1 isoform X1 [Homo sapiens],0.008,3.338,2,1,2,1,1,418,46.4,8.69,22.0,3.02,1.0,1.0,0,21.3,6.4,3.6,6.4,70.8,3.5,84.1,15.2,61.8,79.2,High,High,High,High,High,High,High,High,High,High,0.0,2.565340909090909,20.055849056603773,6.86925,3.6,3.8133949191685916,26.862352941176468,3.5663066954643634,25.89236276849642
False,High,IsMasterProtein,XP_011544451.1,SLC25A18#83733#mitochondrial glutamate carrier 2 isoform X1 [Homo sapiens],0.009,1.739,2,1,2,1,1,410,44.0,9.22,0.0,2.6,1.0,1.0,0,56.6,32.6,18.0,41.8,46.9,27.8,59.9,48.1,49.7,57.2,High,High,High,High,High,High,High,High,High,High,0.0,20.376136363636363,16.129056603773584,18.253500000000003,18.0,19.424480369515013,17.79441176470588,23.292440604751622,18.441766109785203
False,High,IsMasterProtein,XP_016856465.1,DNM3#26052#dynamin-3 isoform X1 [Homo sapiens],0.009,1.581,1,1,2,1,1,921,103.7,8.18,16.0,2.22,1.0,1.0,0,45.2,22.6,12.7,27.5,34.5,17.2,39.2,27.2,39.3,42.8,High,High,High,High,High,High,High,High,High,High,0.0,12.60681818181818,12.753962264150942,14.577000000000002,12.7,13.466050808314089,13.089705882352941,15.323974082073436,12.068735083532221
False,High,IsMasterProtein,XP_016856722.1,ARF1#375#ADP-ribosylation factor 1 isoform X1 [Homo sapiens],0.006,2.383,4,1,2,1,1,212,23.8,9.39,0.0,2.32,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_016857524.1,S100A13#6284#protein S100-A13 isoform X1 [Homo sapiens],0.0,8.122,20,2,4,2,1,98,11.5,6.16,49.0,6.15,2.0,2.0,0,49.1,38.4,22.5,36.8,84.6,36.8,103.2,44.7,82.6,149.9,High,High,High,High,High,High,High,High,High,High,0.0,26.97272727272727,26.806037735849053,15.834750000000001,22.5,22.880369515011548,32.09823529411764,20.506263498920088,31.7727923627685
False,High,IsMasterProtein,XP_016857536.1,BCAN#63827#brevican core protein isoform X1 [Homo sapiens],0.0,6.55,3,3,6,3,1,956,104.0,4.69,61.0,8.49,3.0,3.0,0,149.4,83.0,49.1,83.2,94.9,65.9,108.3,94.3,120.6,139.0,High,High,High,High,High,High,High,High,High,High,0.0,48.30170454545455,39.138113207547164,48.1815,49.1,49.45496535796767,36.00617647058824,46.36198704103673,33.34295942720764
False,High,IsMasterProtein,XP_016857707.1,TNR#7143#tenascin-R isoform X1 [Homo sapiens],0.0,14.231,5,4,9,4,1,1358,149.5,4.82,42.0,14.32,3.0,4.0,0,52.6,20.8,15.4,25.0,34.5,19.4,40.1,34.5,36.8,43.9,High,High,High,High,High,High,High,High,High,High,0.0,14.21931818181818,11.94264150943396,16.9635,15.4,12.393533487297923,13.089705882352941,13.930885529157669,12.345823389021481
False,High,IsMasterProtein,XP_016858683.1,IMMT#10989#MICOS complex subunit MIC60 isoform X1 [Homo sapiens],0.002,4.321,2,2,4,2,1,758,83.6,6.48,24.0,4.95,2.0,2.0,0,84.8,38.5,25.0,42.9,55.0,25.7,76.6,44.1,63.2,72.9,High,High,High,High,High,High,High,High,High,High,0.0,18.836931818181817,20.51018867924528,27.348,25.0,22.939953810623557,20.86764705882353,23.905399568034557,23.583293556085916
False,High,IsMasterProtein,XP_016860269.1,"SPTBN1#6711#spectrin beta chain, non-erythrocytic 1 isoform X1 [Homo sapiens]",0.0,56.648,7,15,35,15,1,2364,274.4,5.57,255.0,56.99,14.0,15.0,0,583.0,348.9,202.5,387.8,368.5,305.0,461.2,411.2,483.1,648.5,High,High,High,High,High,High,High,High,High,High,0.0,223.55113636363635,156.77962264150943,188.0175,202.5,207.88960739030023,139.81323529411765,216.09589632829378,141.99236276849643
False,High,IsMasterProtein,XP_016861617.1,GAP43#2596#neuromodulin isoform X1 [Homo sapiens],0.008,3.621,6,1,2,1,1,274,28.7,4.87,38.0,4.12,1.0,1.0,0,14.1,20.3,2.6,11.4,7.7,10.8,8.5,14.7,13.6,18.9,High,High,High,High,High,High,High,High,High,High,0.0,7.915909090909091,4.413584905660377,4.54725,2.6,12.095612009237877,2.921470588235294,6.3524838012958975,2.616945107398568
False,High,IsMasterProtein,XP_016863556.1,ANK2#287#ankyrin-2 isoform X1 [Homo sapiens],0.009,1.508,0,1,2,1,1,4183,458.6,5.11,20.0,2.69,1.0,1.0,0,37.9,26.2,18.4,22.7,29.3,22.6,35.4,20.9,36.4,49.6,High,High,High,High,High,High,High,High,High,High,0.0,16.56477272727273,11.812830188679245,12.22275,18.4,15.61108545034642,11.116764705882353,12.649244060475162,10.898806682577565
False,High,IsMasterProtein,XP_016863889.1,SEPTIN11#55752#septin-11 isoform X1 [Homo sapiens],0.007,2.228,2,1,2,1,1,439,50.8,7.01,18.0,2.27,1.0,1.0,0,56.4,29.2,15.8,28.0,42.6,18.8,58.5,31.7,52.5,70.2,High,High,High,High,High,High,High,High,High,High,0.0,13.779545454545454,17.037735849056602,18.189,15.8,17.3986143187067,16.16294117647059,15.60259179265659,18.01073985680191
False,High,IsMasterProtein,XP_016864369.1,WDR1#9948#WD repeat-containing protein 1 isoform X1 [Homo sapiens],0.002,3.946,1,1,2,1,1,659,72.0,6.9,18.0,2.45,1.0,1.0,0,53.1,33.4,14.3,36.7,39.9,21.5,58.0,41.7,49.4,65.3,High,High,High,High,High,High,High,High,High,High,0.0,15.758522727272727,16.031698113207547,17.124750000000002,14.3,19.901154734411087,15.138529411764704,20.45053995680346,17.856801909307876
False,High,IsMasterProtein,XP_016864482.1,TPPP#11076#tubulin polymerization-promoting protein isoform X1 [Homo sapiens],0.0,6.625,9,3,6,3,1,286,30.4,9.11,36.0,7.41,3.0,3.0,0,156.4,96.7,60.6,136.8,174.0,78.5,208.6,160.7,176.0,220.3,High,High,High,High,High,High,High,High,High,High,0.0,57.53693181818181,57.116981132075466,50.439,60.6,57.61801385681294,66.01764705882353,76.22980561555077,64.22291169451074
False,High,IsMasterProtein,XP_016864541.1,HAPLN1#1404#hyaluronan and proteoglycan link protein 1 isoform X1 [Homo sapiens],0.003,5.261,6,2,3,2,1,354,40.1,7.42,43.0,2.89,2.0,1.0,0,49.0,18.8,9.1,16.1,16.6,10.6,24.0,19.5,19.3,20.7,High,High,High,High,High,High,High,High,High,High,0.0,7.769318181818181,6.263396226415094,15.8025,9.1,11.201847575057737,6.298235294117648,8.97149028077754,7.389021479713604
False,High,IsMasterProtein,XP_016865310.1,VDAC1#7416#voltage-dependent anion-selective channel protein 1 isoform X1 [Homo sapiens],0.0,14.99,13,4,7,4,1,283,30.8,8.54,108.0,10.49,4.0,3.0,0,88.1,60.2,32.7,68.8,85.3,48.9,102.7,70.3,101.8,120.1,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],35.84147727272727,33.03698113207547,28.41225,32.7,35.86974595842957,32.36382352941176,38.337796976241904,31.618854415274466
False,High,IsMasterProtein,XP_016870146.1,ANXA1#301#annexin A1 isoform X1 [Homo sapiens],0.008,2.183,3,1,2,1,1,357,40.1,7.78,0.0,2.38,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_016870503.1,SET#6418#protein SET isoform X1 [Homo sapiens],0.0,7.026,6,2,4,2,1,309,35.8,4.45,34.0,4.54,2.0,2.0,0,1.8,0.0,2.4,0.0,107.3,0.0,116.8,3.6,77.0,110.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,24.988679245283016,0.5805,2.4,0.0,40.71088235294118,0.0,35.9599045346062
False,High,IsMasterProtein,XP_016872850.1,HEPACAM#220296#hepatocyte cell adhesion molecule isoform X1 [Homo sapiens],0.008,3.365,3,1,2,1,1,468,51.7,9.2,25.0,2.67,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,Not Found,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_016873867.1,RAB1B#81876#ras-related protein Rab-1B isoform X1 [Homo sapiens],0.0,5.735,8,2,5,2,1,237,25.9,5.74,60.0,4.16,2.0,2.0,0,11.6,4.1,6.2,10.7,22.0,7.7,24.3,6.3,25.9,28.6,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],5.64375,8.405283018867923,3.741,6.2,2.442956120092379,8.347058823529412,5.9624190064794815,7.481384248210024
False,Low,IsMasterProtein,XP_016874003.1,BANF1#8815#barrier-to-autointegration factor isoform X1 [Homo sapiens],0.058,1.226,9,1,1,1,1,89,10.1,6.09,0.0,2.39,0.0,1.0,0,8.2,3.7,2.9,9.2,44.1,3.0,47.5,11.0,34.7,49.3,High,High,High,High,High,High,High,High,High,High,0.0,2.1988636363636362,11.261132075471698,2.6445,2.9,2.204618937644342,16.73205882352941,5.126565874730022,14.624105011933175
False,High,IsMasterProtein,XP_016874949.1,"ATP5MC2#517#ATP synthase F(0) complex subunit C2, mitochondrial isoform X1 [Homo sapiens]",0.007,2.997,4,1,2,1,1,198,20.5,8.59,17.0,2.13,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_016875215.1,PXN#5829#paxillin isoform X1 [Homo sapiens],0.008,2.121,1,1,2,1,1,1135,121.8,5.9,19.0,1.86,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,Not Found,Not Found,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_016882365.1,FXYD1#5348#phospholemman isoform X2 [Homo sapiens],0.003,4.59,11,1,2,1,1,110,12.5,9.48,37.0,2.9,1.0,1.0,0,48.7,30.5,12.9,30.9,18.2,19.6,31.9,34.1,24.3,48.9,High,High,High,High,High,High,High,High,High,High,0.0,14.36590909090909,7.886037735849056,15.705750000000002,12.9,18.17321016166282,6.905294117647058,17.218574514038878,9.821241050119331
False,High,IsMasterProtein,XP_016882687.1,UBA52#7311#ubiquitin-60S ribosomal protein L40 isoform X1 [Homo sapiens],0.0,16.779,17,3,10,3,1,203,22.2,8.94,121.0,18.33,3.0,3.0,0,193.2,129.9,66.9,150.7,106.2,92.1,144.9,177.0,166.2,206.0,High,High,High,High,High,High,High,High,High,High,0.0,67.50511363636363,53.9366037735849,62.306999999999995,66.9,77.4,40.2935294117647,83.97537796976242,44.61121718377088
False,High,IsMasterProtein,XP_016882820.1,ACTN4#81#alpha-actinin-4 isoform X3 [Homo sapiens],0.0,13.332,5,4,7,4,1,933,107.2,5.41,102.0,10.7,4.0,3.0,0,103.5,38.9,48.3,58.5,140.3,48.0,173.1,56.5,162.4,205.3,High,High,High,High,High,High,High,High,High,High,0.0,35.18181818181818,52.703396226415094,33.378750000000004,48.3,23.178290993071595,53.2314705882353,32.59827213822894,53.29331742243437
False,High,IsMasterProtein,XP_016883528.1,YWHAB#7529#14-3-3 protein beta/alpha isoform X1 [Homo sapiens],0.0,24.522,25,6,16,2,1,246,28.1,4.83,77.0,24.17,6.0,6.0,0,48.9,24.7,15.0,28.4,42.6,22.7,53.4,26.7,53.2,52.7,High,High,High,High,High,High,High,High,High,High,0.0,16.63806818181818,17.26490566037736,15.77025,15.0,14.717321016166283,16.16294117647059,15.82548596112311,16.44057279236277
False,High,IsMasterProtein,XP_016885171.1,SHROOM4#57477#protein Shroom4 isoform X1 [Homo sapiens],0.002,3.788,0,1,2,1,1,1531,168.9,6.62,25.0,2.35,1.0,1.0,0,0.0,0.0,0.0,2.7,41.2,0.0,51.6,2.7,38.4,52.7,Not Found,Not Found,Not Found,High,High,Not Found,High,High,High,High,0.0,0.0,12.461886792452828,0.0,0.0,0.0,15.631764705882354,1.5045356371490284,15.88639618138425
False,High,IsMasterProtein,XP_016885266.1,UBA1#7317#ubiquitin-like modifier-activating enzyme 1 isoform X1 [Homo sapiens],0.0,6.322,3,2,6,2,1,1109,123.1,5.85,58.0,10.27,2.0,2.0,0,14.9,9.1,4.1,11.2,10.7,8.1,11.7,6.3,10.6,18.0,High,High,High,High,High,High,High,High,High,High,0.0,5.936931818181818,3.4399999999999995,4.80525,4.1,5.422170900692841,4.059705882352941,6.241036717062635,3.602147971360382
False,High,IsMasterProtein,XP_024305397.1,GNG2#54331#guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 isoform X1 [Homo sapiens],0.007,2.759,20,1,2,1,1,81,9.0,7.97,42.0,2.93,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_024305924.1,"COX4I1#1327#cytochrome c oxidase subunit 4 isoform 1, mitochondrial isoform X1 [Homo sapiens]",0.0,6.716,12,2,4,2,1,175,20.1,9.6,32.0,6.31,2.0,2.0,0,97.0,60.2,39.7,59.6,88.0,44.2,108.6,59.8,106.4,120.4,High,High,High,High,High,High,High,High,High,High,0.0,32.39659090909091,34.52981132075472,31.282500000000002,39.7,35.86974595842957,33.38823529411765,33.211231101511885,33.43532219570405
False,High,IsMasterProtein,XP_024306434.1,FLOT2#2319#flotillin-2 isoform X1 [Homo sapiens],0.009,1.754,2,1,2,1,1,461,50.7,5.27,0.0,2.13,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_024306762.1,SLC25A11#8402#mitochondrial 2-oxoglutarate/malate carrier protein isoform X1 [Homo sapiens],0.0,5.694,7,2,3,2,1,342,37.4,9.99,58.0,2.42,2.0,1.0,0,22.9,6.5,3.7,9.9,12.5,6.3,13.6,10.4,18.3,12.3,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],4.617613636363636,5.938867924528302,7.38525,3.7,3.872979214780601,4.742647058823529,5.516630669546437,4.1871121718377085
False,High,IsMasterProtein,XP_024307247.1,HNRNPL#3191#heterogeneous nuclear ribonucleoprotein L isoform X1 [Homo sapiens],0.007,2.714,2,1,2,1,1,626,68.0,8.43,34.0,2.45,1.0,1.0,0,13.7,2.2,2.3,8.1,43.3,4.0,60.4,9.7,36.3,36.5,High,High,High,High,High,High,High,High,High,High,0.0,2.9318181818181817,11.780377358490565,4.41825,2.3,1.3108545034642034,16.428529411764703,4.513606911447084,18.595704057279235
False,Medium,IsMasterProtein,XP_024307728.1,RPS21#6227#40S ribosomal protein S21 isoform X2 [Homo sapiens],0.042,1.343,2,1,2,1,1,328,34.8,11.22,0.0,2.01,1.0,1.0,0,49.7,26.2,15.7,28.3,70.9,16.5,93.4,36.6,58.4,87.8,High,High,High,High,High,High,High,High,High,High,0.0,12.09375,18.952452830188676,16.02825,15.7,15.61108545034642,26.90029411764706,15.769762419006481,28.755608591885444
False,High,IsMasterProtein,XP_024308018.1,"ACO2#50#aconitate hydratase, mitochondrial isoform X1 [Homo sapiens]",0.0,12.379,5,3,6,3,1,780,85.4,7.61,99.0,9.48,3.0,3.0,0,94.7,60.0,23.1,56.9,48.1,47.0,76.2,58.0,83.0,93.1,High,High,High,High,High,High,High,High,High,High,0.0,34.44886363636363,26.93584905660377,30.540750000000003,23.1,35.750577367205544,18.24970588235294,31.706695464362852,23.460143198090694
False,High,IsMasterProtein,XP_024308661.1,MAP2#4133#microtubule-associated protein 2 isoform X1 [Homo sapiens],0.0,5.805,2,3,6,3,1,1915,208.7,5.0,28.0,8.82,3.0,3.0,0,64.9,22.1,16.1,20.1,30.2,14.6,34.0,26.8,40.5,26.9,High,High,High,High,High,High,High,High,High,High,0.0,10.701136363636364,13.143396226415094,20.93025,16.1,13.168129330254043,11.458235294117646,11.200431965442766,10.467780429594272
False,High,IsMasterProtein,XP_024309291.1,MAP4#4134#microtubule-associated protein 4 isoform X1 [Homo sapiens],0.007,2.661,0,1,2,1,1,2326,248.2,6.23,29.0,2.69,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_024309466.1,RPL29#6159#60S ribosomal protein L29 isoform X1 [Homo sapiens],0.008,3.476,9,1,2,1,1,168,18.6,11.74,28.0,3.64,1.0,1.0,0,26.3,10.5,6.4,13.6,22.8,7.9,26.8,11.3,26.2,31.6,High,High,High,High,High,High,High,High,High,High,0.0,5.790340909090909,8.502641509433962,8.48175,6.4,6.25635103926097,8.650588235294117,7.578401727861771,8.251073985680192
False,High,IsMasterProtein,YP_003024029.1,COX2#4513#cytochrome c oxidase subunit II (mitochondrion) [Homo sapiens],0.007,2.73,4,1,2,1,1,227,25.5,4.82,35.0,3.44,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
